Model,Dataset,Image,clDice,SkeletonF1_r2,SkeletonMethod,PredictionSkeletonPixels,GTSkeletonPixels,PredictionPath,GTPath
SA-UNetv2,HRF,04_h,0.8397717312700789,0.6148334689630445,skimage.morphology.skeletonize,52425,65210,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\04_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\04_h.tif
SA-UNetv2,HRF,05_dr,0.779252998222935,0.5713871158350856,skimage.morphology.skeletonize,49608,64710,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\05_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\05_dr.tif
SA-UNetv2,HRF,05_g,0.7656681933181352,0.5750161208096286,skimage.morphology.skeletonize,45554,61795,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\05_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\05_g.tif
SA-UNetv2,HRF,05_h,0.8453067077685236,0.639524643372241,skimage.morphology.skeletonize,48790,63141,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\05_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\05_h.tif
SA-UNetv2,HRF,06_dr,0.6438449381312448,0.43872531638780293,skimage.morphology.skeletonize,47734,83932,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\06_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\06_dr.tif
SA-UNetv2,HRF,06_g,0.7761037137466472,0.5783164461535576,skimage.morphology.skeletonize,46587,64338,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\06_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\06_g.tif
SA-UNetv2,HRF,06_h,0.829395548236361,0.6547552515774326,skimage.morphology.skeletonize,57069,77405,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\06_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\06_h.tif
SA-UNetv2,HRF,07_dr,0.7687730294017275,0.518443501719482,skimage.morphology.skeletonize,52395,70258,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\07_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\07_dr.tif
SA-UNetv2,HRF,07_g,0.7432846412576415,0.5815318901330607,skimage.morphology.skeletonize,46601,69113,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\07_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\07_g.tif
SA-UNetv2,HRF,07_h,0.8549201079939273,0.6577973537522961,skimage.morphology.skeletonize,51019,63508,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\07_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\07_h.tif
SA-UNetv2,HRF,08_dr,0.7594444326591384,0.5262086035166772,skimage.morphology.skeletonize,48631,70585,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\08_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\08_dr.tif
SA-UNetv2,HRF,08_g,0.7595550907126757,0.5922584126296018,skimage.morphology.skeletonize,51264,73820,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\08_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\08_g.tif
SA-UNetv2,HRF,08_h,0.8281707087287531,0.6257276858033729,skimage.morphology.skeletonize,52221,70976,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\08_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\08_h.tif
SA-UNetv2,HRF,09_dr,0.7092377180165029,0.41748617669855925,skimage.morphology.skeletonize,41375,61339,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\09_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\09_dr.tif
SA-UNetv2,HRF,09_g,0.7643824688105114,0.598718461963331,skimage.morphology.skeletonize,49731,71488,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\09_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\09_g.tif
SA-UNetv2,HRF,09_h,0.767736232912247,0.5961143480350137,skimage.morphology.skeletonize,45430,64372,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\09_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\09_h.tif
SA-UNetv2,HRF,10_dr,0.7759860866542001,0.5078813139604984,skimage.morphology.skeletonize,57758,76585,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\10_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\10_dr.tif
SA-UNetv2,HRF,10_g,0.7580696890492342,0.5810542759876437,skimage.morphology.skeletonize,49513,70136,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\10_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\10_g.tif
SA-UNetv2,HRF,10_h,0.7650071163409993,0.6215391175374892,skimage.morphology.skeletonize,49501,72811,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\10_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\10_h.tif
SA-UNetv2,HRF,11_dr,0.7780640998288118,0.5404715323287484,skimage.morphology.skeletonize,56491,78981,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\11_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\11_dr.tif
SA-UNetv2,HRF,11_g,0.7560358760969728,0.536467031797428,skimage.morphology.skeletonize,50954,75571,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\11_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\11_g.tif
SA-UNetv2,HRF,11_h,0.8856306426482177,0.7437517839789706,skimage.morphology.skeletonize,53576,63941,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\11_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\11_h.tif
SA-UNetv2,HRF,12_dr,0.7141779191011668,0.5034160077847177,skimage.morphology.skeletonize,47375,71856,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\12_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\12_dr.tif
SA-UNetv2,HRF,12_g,0.7494723136481923,0.5652204570584416,skimage.morphology.skeletonize,54888,83473,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\12_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\12_g.tif
SA-UNetv2,HRF,12_h,0.8773043185438365,0.7448876267804712,skimage.morphology.skeletonize,56598,67859,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\12_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\12_h.tif
SA-UNetv2,HRF,13_dr,0.7383920031626701,0.5010232318236101,skimage.morphology.skeletonize,45824,64820,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\13_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\13_dr.tif
SA-UNetv2,HRF,13_g,0.7437355239691167,0.5105905157267496,skimage.morphology.skeletonize,50370,73060,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\13_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\13_g.tif
SA-UNetv2,HRF,13_h,0.8811968475416666,0.7588711838441463,skimage.morphology.skeletonize,54825,60696,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\13_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\13_h.tif
SA-UNetv2,HRF,14_dr,0.7198247028267124,0.4905756932111305,skimage.morphology.skeletonize,49854,77365,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\14_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\14_dr.tif
SA-UNetv2,HRF,14_g,0.7292812577424055,0.48819122369727064,skimage.morphology.skeletonize,51100,73554,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\14_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\14_g.tif
SA-UNetv2,HRF,14_h,0.8746102484542126,0.7484199284963817,skimage.morphology.skeletonize,54456,63512,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\14_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\14_h.tif
SA-UNetv2,HRF,15_dr,0.7362868452860517,0.49199369645931373,skimage.morphology.skeletonize,46624,59201,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\15_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\15_dr.tif
SA-UNetv2,HRF,15_g,0.7202807351123641,0.46345810974414614,skimage.morphology.skeletonize,49961,71868,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\15_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\15_g.tif
SA-UNetv2,HRF,15_h,0.9060337973732644,0.7971996443106036,skimage.morphology.skeletonize,49318,57949,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\HRF\pred_masks\15_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\15_h.tif
SA-UNetv2,LES,111,0.7504084914037291,0.6626149033730299,skimage.morphology.skeletonize,13013,14423,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\111.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\111.png
SA-UNetv2,LES,119,0.7469396308078933,0.7190104268031717,skimage.morphology.skeletonize,17104,14280,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\119.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\119.png
SA-UNetv2,LES,12,0.8640786750365128,0.8199899697084613,skimage.morphology.skeletonize,15130,16580,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\12.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\12.png
SA-UNetv2,LES,15,0.848679423607256,0.7386931023570341,skimage.morphology.skeletonize,12500,13859,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\15.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\15.png
SA-UNetv2,LES,224,0.8900329711348466,0.8481501365278782,skimage.morphology.skeletonize,16888,18430,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\224.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\224.png
SA-UNetv2,LES,240,0.8782846517769292,0.8162499726418918,skimage.morphology.skeletonize,13949,13487,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\240.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\240.png
SA-UNetv2,LES,275,0.8356375224919905,0.7658336659703981,skimage.morphology.skeletonize,14498,14568,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\275.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\275.png
SA-UNetv2,LES,279,0.8986227352633879,0.7753639815227497,skimage.morphology.skeletonize,16133,17366,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\279.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\279.png
SA-UNetv2,LES,304,0.8120458520507569,0.6433869861753486,skimage.morphology.skeletonize,10069,9348,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\304.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\304.png
SA-UNetv2,LES,318,0.8982101331555208,0.8047252160606285,skimage.morphology.skeletonize,13682,14235,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\318.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\318.png
SA-UNetv2,LES,33,0.8421180595042489,0.786037670065942,skimage.morphology.skeletonize,16708,20349,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\33.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\33.png
SA-UNetv2,LES,34,0.8231848052258057,0.7278407054223845,skimage.morphology.skeletonize,26193,31603,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\34.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\34.png
SA-UNetv2,LES,367,0.8885238466036752,0.8449732744906768,skimage.morphology.skeletonize,14947,15054,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\367.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\367.png
SA-UNetv2,LES,37,0.8869354667619335,0.8062064377642483,skimage.morphology.skeletonize,16909,18851,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\37.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\37.png
SA-UNetv2,LES,370,0.8527917752637416,0.7877355261119138,skimage.morphology.skeletonize,13459,13031,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\370.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\370.png
SA-UNetv2,LES,42,0.8788878072530089,0.8364470353821113,skimage.morphology.skeletonize,14696,16271,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\42.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\42.png
SA-UNetv2,LES,486,0.8630912307213031,0.7609984744821005,skimage.morphology.skeletonize,13233,12854,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\486.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\486.png
SA-UNetv2,LES,49,0.8383421479491274,0.7705898372613688,skimage.morphology.skeletonize,13991,16658,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\49.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\49.png
SA-UNetv2,LES,529,0.8297068604437292,0.6803589043940729,skimage.morphology.skeletonize,11779,11882,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\529.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\529.png
SA-UNetv2,LES,53,0.8728488570657619,0.8205266275602819,skimage.morphology.skeletonize,16090,18584,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\53.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\53.png
SA-UNetv2,LES,586,0.8677619052304738,0.7805986385222848,skimage.morphology.skeletonize,16572,15979,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\586.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\586.png
SA-UNetv2,LES,90,0.8775388997965197,0.7579781750622538,skimage.morphology.skeletonize,13185,15621,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\LES\pred_masks\90.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\LES\masks\90.png
SA-UNetv2,STARE,im0001,0.854588013819887,0.8899968413310163,skimage.morphology.skeletonize,8616,7687,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\STARE\pred_masks\im0001.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0001.png
SA-UNetv2,STARE,im0002,0.865658184134218,0.8932891193144029,skimage.morphology.skeletonize,6727,7130,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\STARE\pred_masks\im0002.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0002.png
SA-UNetv2,STARE,im0003,0.8045677425650284,0.8509995865457111,skimage.morphology.skeletonize,6726,6012,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\STARE\pred_masks\im0003.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0003.png
SA-UNetv2,STARE,im0004,0.8179237782244113,0.826144392443138,skimage.morphology.skeletonize,7331,5883,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\STARE\pred_masks\im0004.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0004.png
SA-UNetv2,STARE,im0005,0.7665305535386364,0.7866017327873863,skimage.morphology.skeletonize,10904,7339,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\STARE\pred_masks\im0005.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0005.png
SA-UNetv2,STARE,im0044,0.8315595430499282,0.8767728715802685,skimage.morphology.skeletonize,8079,6614,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\STARE\pred_masks\im0044.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0044.png
SA-UNetv2,STARE,im0077,0.8532591329537684,0.9058755400945537,skimage.morphology.skeletonize,9817,8586,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\STARE\pred_masks\im0077.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0077.png
SA-UNetv2,STARE,im0081,0.8450922774411441,0.894986260104809,skimage.morphology.skeletonize,9569,8054,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\STARE\pred_masks\im0081.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0081.png
SA-UNetv2,STARE,im0082,0.8734887114724934,0.9287531521998705,skimage.morphology.skeletonize,9226,8757,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\STARE\pred_masks\im0082.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0082.png
SA-UNetv2,STARE,im0139,0.8496628942168646,0.8962925147449007,skimage.morphology.skeletonize,8993,8549,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\STARE\pred_masks\im0139.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0139.png
SA-UNetv2,STARE,im0162,0.8791224618194885,0.9381405432671631,skimage.morphology.skeletonize,10371,10720,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\STARE\pred_masks\im0162.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0162.png
SA-UNetv2,STARE,im0163,0.8933441147885255,0.935258467902683,skimage.morphology.skeletonize,8949,8302,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\STARE\pred_masks\im0163.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0163.png
SA-UNetv2,STARE,im0235,0.874323053206948,0.9286887309965624,skimage.morphology.skeletonize,8934,8640,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\STARE\pred_masks\im0235.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0235.png
SA-UNetv2,STARE,im0236,0.8801444476066022,0.9153673415641463,skimage.morphology.skeletonize,8864,8518,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\STARE\pred_masks\im0236.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0236.png
SA-UNetv2,STARE,im0239,0.8403519175471066,0.8946389849920188,skimage.morphology.skeletonize,9540,8829,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\STARE\pred_masks\im0239.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0239.png
SA-UNetv2,STARE,im0240,0.849239159999033,0.8701016799196796,skimage.morphology.skeletonize,9466,7763,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\STARE\pred_masks\im0240.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0240.png
SA-UNetv2,STARE,im0255,0.8865031310279446,0.9228895741801457,skimage.morphology.skeletonize,10462,10617,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\STARE\pred_masks\im0255.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0255.png
SA-UNetv2,STARE,im0291,0.8814435629942665,0.9176301809439906,skimage.morphology.skeletonize,5111,5054,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\STARE\pred_masks\im0291.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0291.png
SA-UNetv2,STARE,im0319,0.7782009382805919,0.8539523307751969,skimage.morphology.skeletonize,5866,4669,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\STARE\pred_masks\im0319.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0319.png
SA-UNetv2,STARE,im0324,0.7919848126852636,0.810351157098401,skimage.morphology.skeletonize,6637,5192,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\STARE\pred_masks\im0324.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\STARE\masks\im0324.png
GAVE,AFIO,IM000001,0.7240124463687466,0.6423399655945877,skimage.morphology.skeletonize,11503,16917,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM000001.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000001.png
GAVE,AFIO,IM000004,0.7469643531331923,0.7091551211592064,skimage.morphology.skeletonize,10903,14456,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM000004.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000004.png
GAVE,AFIO,IM000023,0.6587203015578575,0.5547480046404165,skimage.morphology.skeletonize,7129,9796,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM000023.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000023.png
GAVE,AFIO,IM000024,0.6536885280983634,0.6101304153512443,skimage.morphology.skeletonize,8101,13209,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM000024.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000024.png
GAVE,AFIO,IM000135,0.655162621265356,0.6148061884640621,skimage.morphology.skeletonize,13759,25235,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM000135.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000135.png
GAVE,AFIO,IM000136,0.7539192586632798,0.679257440363742,skimage.morphology.skeletonize,13292,18592,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM000136.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000136.png
